codigo;municipio;cor;valor_pct;Sigla
2901353;Andorinha;Preta;5.8;BA
2901353;Andorinha;Parda;64.31;BA
2901403;Angical;Preta;9.45;BA
2901403;Angical;Parda;61.45;BA
2901502;Anguera;Preta;15.99;BA
2901502;Anguera;Parda;75.46;BA
2901601;Antas;Preta;5.2;BA
2901601;Antas;Parda;54.75;BA
2901700;Antônio Cardoso;Preta;55.11;BA
2901700;Antônio Cardoso;Parda;37.1;BA
2901809;Antônio Gonçalves;Preta;9.49;BA
2901809;Antônio Gonçalves;Parda;67.64;BA
2901908;Aporá;Preta;9.86;BA
2901908;Aporá;Parda;65.37;BA
2901957;Apuarema;Preta;9.53;BA
2901957;Apuarema;Parda;69.36;BA
2902005;Aracatu;Preta;4.14;BA
2902005;Aracatu;Parda;61.93;BA
2902054;Araçás;Preta;24.04;BA
2902054;Araçás;Parda;62.96;BA
2902104;Araci;Preta;7.72;BA
2902104;Araci;Parda;69.01;BA
2902203;Aramari;Preta;25.02;BA
2902203;Aramari;Parda;66.69;BA
2902252;Arataca;Preta;14.37;BA
2902252;Arataca;Parda;68.19;BA
2902302;Aratuípe;Preta;23.02;BA
2902302;Aratuípe;Parda;64.02;BA
2902401;Aurelino Leal;Preta;22.38;BA
2902401;Aurelino Leal;Parda;64.31;BA
2902500;Baianópolis;Preta;4.68;BA
2902500;Baianópolis;Parda;65.54;BA
2902609;Baixa Grande;Preta;9.88;BA
2902609;Baixa Grande;Parda;74.68;BA
2902658;Banzaê;Preta;2.85;BA
2902658;Banzaê;Parda;48.43;BA
2902708;Barra;Preta;13.09;BA
2902708;Barra;Parda;69.44;BA
2902807;Barra da Estiva;Preta;5.38;BA
2902807;Barra da Estiva;Parda;53.76;BA
2902906;Barra do Choça;Preta;9.63;BA
2902906;Barra do Choça;Parda;61.12;BA
2903003;Barra do Mendes;Preta;5.08;BA
2903003;Barra do Mendes;Parda;66.51;BA
2903102;Barra do Rocha;Preta;15.84;BA
2903102;Barra do Rocha;Parda;68.54;BA
2903201;Barreiras;Preta;9.74;BA
2903201;Barreiras;Parda;61.48;BA
2903235;Barro Alto;Preta;4.97;BA
2903235;Barro Alto;Parda;59.79;BA
2903276;Barrocas;Preta;16.08;BA
2903276;Barrocas;Parda;51.24;BA
2903300;Barro Preto;Preta;15.78;BA
2903300;Barro Preto;Parda;71.92;BA
2903409;Belmonte;Preta;11.48;BA
2903409;Belmonte;Parda;72.56;BA
2903508;Belo Campo;Preta;6.9;BA
2903508;Belo Campo;Parda;65.44;BA
2903607;Biritinga;Preta;17.71;BA
2903607;Biritinga;Parda;67.65;BA
2903706;Boa Nova;Preta;10.05;BA
2903706;Boa Nova;Parda;60.16;BA
2903805;Boa Vista do Tupim;Preta;20.41;BA
2903805;Boa Vista do Tupim;Parda;59.85;BA
2903904;Bom Jesus da Lapa;Preta;19.15;BA
2903904;Bom Jesus da Lapa;Parda;56.8;BA
2903953;Bom Jesus da Serra;Preta;5.82;BA
2903953;Bom Jesus da Serra;Parda;60.68;BA
2904001;Boninal;Preta;16.8;BA
2904001;Boninal;Parda;62.5;BA
2904050;Bonito;Preta;10.56;BA
2904050;Bonito;Parda;62.73;BA
2904100;Boquira;Preta;4.74;BA
2904100;Boquira;Parda;65.21;BA
2904209;Botuporã;Preta;9.13;BA
2904209;Botuporã;Parda;62.63;BA
2904308;Brejões;Preta;15.79;BA
2904308;Brejões;Parda;60.31;BA
2904407;Brejolândia;Preta;8.09;BA
2904407;Brejolândia;Parda;60.76;BA
2904506;Brotas de Macaúbas;Preta;6.46;BA
2904506;Brotas de Macaúbas;Parda;61.7;BA
2904605;Brumado;Preta;5.18;BA
2904605;Brumado;Parda;51.82;BA
2904704;Buerarema;Preta;17.16;BA
2904704;Buerarema;Parda;65.06;BA
2904753;Buritirama;Preta;3.29;BA
2904753;Buritirama;Parda;74.16;BA
2904803;Caatiba;Preta;8.57;BA
2904803;Caatiba;Parda;68.08;BA
2904852;Cabaceiras do Paraguaçu;Preta;29.31;BA
2904852;Cabaceiras do Paraguaçu;Parda;58.7;BA
2904902;Cachoeira;Preta;38.3;BA
2904902;Cachoeira;Parda;48.73;BA
2905008;Caculé;Preta;5.36;BA
2905008;Caculé;Parda;55.07;BA
2905107;Caém;Preta;15.15;BA
2905107;Caém;Parda;68.01;BA
2905156;Caetanos;Preta;2.85;BA
2905156;Caetanos;Parda;61.0;BA
2905206;Caetité;Preta;6.92;BA
2905206;Caetité;Parda;52.06;BA
2905305;Cafarnaum;Preta;8.32;BA
2905305;Cafarnaum;Parda;73.38;BA
2905404;Cairu;Preta;17.77;BA
2905404;Cairu;Parda;66.52;BA
2905503;Caldeirão Grande;Preta;8.45;BA
2905503;Caldeirão Grande;Parda;72.36;BA
2905602;Camacan;Preta;18.1;BA
2905602;Camacan;Parda;63.31;BA
2905701;Camaçari;Preta;21.91;BA
2905701;Camaçari;Parda;59.41;BA
2905800;Camamu;Preta;31.85;BA
2905800;Camamu;Parda;53.48;BA
2905909;Campo Alegre de Lourdes;Preta;9.15;BA
2905909;Campo Alegre de Lourdes;Parda;65.78;BA
2906006;Campo Formoso;Preta;12.21;BA
2906006;Campo Formoso;Parda;61.84;BA
2906105;Canápolis;Preta;5.24;BA
2906105;Canápolis;Parda;53.63;BA
2906204;Canarana;Preta;7.59;BA
2906204;Canarana;Parda;67.94;BA
2906303;Canavieiras;Preta;13.39;BA
2906303;Canavieiras;Parda;67.42;BA
2906402;Candeal;Preta;22.17;BA
2906402;Candeal;Parda;64.91;BA
2906501;Candeias;Preta;27.77;BA
2906501;Candeias;Parda;61.4;BA
2906600;Candiba;Preta;6.76;BA
2906600;Candiba;Parda;60.03;BA
2906709;Cândido Sales;Preta;5.56;BA
2906709;Cândido Sales;Parda;66.36;BA
2906808;Cansanção;Preta;5.54;BA
2906808;Cansanção;Parda;70.15;BA
2906824;Canudos;Preta;6.78;BA
2906824;Canudos;Parda;65.64;BA
2906857;Capela do Alto Alegre;Preta;8.6;BA
2906857;Capela do Alto Alegre;Parda;53.86;BA
2906873;Capim Grosso;Preta;12.18;BA
2906873;Capim Grosso;Parda;57.63;BA
2906899;Caraíbas;Preta;3.26;BA
2906899;Caraíbas;Parda;56.56;BA
2906907;Caravelas;Preta;18.75;BA
2906907;Caravelas;Parda;65.31;BA
2907004;Cardeal da Silva;Preta;26.85;BA
2907004;Cardeal da Silva;Parda;59.63;BA
2907103;Carinhanha;Preta;10.95;BA
2907103;Carinhanha;Parda;66.94;BA
2907202;Casa Nova;Preta;7.34;BA
2907202;Casa Nova;Parda;59.11;BA
2907301;Castro Alves;Preta;22.28;BA
2907301;Castro Alves;Parda;64.84;BA
2907400;Catolândia;Preta;7.85;BA
2907400;Catolândia;Parda;64.25;BA
2907509;Catu;Preta;18.58;BA
2907509;Catu;Parda;66.74;BA
2907558;Caturama;Preta;5.36;BA
2907558;Caturama;Parda;50.79;BA
2907608;Central;Preta;9.27;BA
2907608;Central;Parda;64.19;BA
2907707;Chorrochó;Preta;11.61;BA
2907707;Chorrochó;Parda;70.84;BA
2907806;Cícero Dantas;Preta;6.09;BA
2907806;Cícero Dantas;Parda;53.76;BA
2907905;Cipó;Preta;10.42;BA
2907905;Cipó;Parda;64.26;BA
2908002;Coaraci;Preta;14.16;BA
2908002;Coaraci;Parda;66.25;BA
2908101;Cocos;Preta;4.42;BA
2908101;Cocos;Parda;54.86;BA
2908200;Conceição da Feira;Preta;41.27;BA
2908200;Conceição da Feira;Parda;50.34;BA
2908309;Conceição do Almeida;Preta;29.75;BA
2908309;Conceição do Almeida;Parda;59.78;BA
2908408;Conceição do Coité;Preta;15.04;BA
2908408;Conceição do Coité;Parda;56.35;BA
2908507;Conceição do Jacuípe;Preta;29.46;BA
2908507;Conceição do Jacuípe;Parda;59.64;BA
2908606;Conde;Preta;20.19;BA
2908606;Conde;Parda;64.04;BA
2908705;Condeúba;Preta;3.92;BA
2908705;Condeúba;Parda;65.43;BA
2908804;Contendas do Sincorá;Preta;9.35;BA
2908804;Contendas do Sincorá;Parda;64.15;BA
2908903;Coração de Maria;Preta;26.18;BA
2908903;Coração de Maria;Parda;62.17;BA
2909000;Cordeiros;Preta;2.24;BA
2909000;Cordeiros;Parda;63.94;BA
2909109;Coribe;Preta;5.79;BA
2909109;Coribe;Parda;63.83;BA
2909208;Coronel João Sá;Preta;2.64;BA
2909208;Coronel João Sá;Parda;64.7;BA
2909307;Correntina;Preta;10.06;BA
2909307;Correntina;Parda;60.67;BA
2909406;Cotegipe;Preta;8.25;BA
2909406;Cotegipe;Parda;67.69;BA
2909505;Cravolândia;Preta;15.05;BA
2909505;Cravolândia;Parda;61.11;BA
2909604;Crisópolis;Preta;4.86;BA
2909604;Crisópolis;Parda;68.49;BA
2909703;Cristópolis;Preta;7.52;BA
2909703;Cristópolis;Parda;57.5;BA
2909802;Cruz das Almas;Preta;25.89;BA
2909802;Cruz das Almas;Parda;58.92;BA
2909901;Curaçá;Preta;7.77;BA
2909901;Curaçá;Parda;70.49;BA
2910008;Dário Meira;Preta;16.01;BA
2910008;Dário Meira;Parda;65.25;BA
2910057;Dias d'Ávila;Preta;22.19;BA
2910057;Dias d'Ávila;Parda;57.81;BA
2910107;Dom Basílio;Preta;1.32;BA
2910107;Dom Basílio;Parda;43.77;BA
2910206;Dom Macedo Costa;Preta;22.16;BA
2910206;Dom Macedo Costa;Parda;60.0;BA
2910305;Elísio Medrado;Preta;18.5;BA
2910305;Elísio Medrado;Parda;53.56;BA
2910404;Encruzilhada;Preta;6.57;BA
2910404;Encruzilhada;Parda;67.55;BA
2910503;Entre Rios;Preta;19.93;BA
2910503;Entre Rios;Parda;65.34;BA
2910602;Esplanada;Preta;19.48;BA
2910602;Esplanada;Parda;60.32;BA
2910701;Euclides da Cunha;Preta;5.57;BA
2910701;Euclides da Cunha;Parda;69.83;BA
2910727;Eunápolis;Preta;12.23;BA
2910727;Eunápolis;Parda;59.26;BA
2910750;Fátima;Preta;4.97;BA
2910750;Fátima;Parda;57.07;BA
2910776;Feira da Mata;Preta;7.18;BA
2910776;Feira da Mata;Parda;54.09;BA
2910800;Feira de Santana;Preta;23.03;BA
2910800;Feira de Santana;Parda;55.87;BA
2910859;Filadélfia;Preta;9.6;BA
2910859;Filadélfia;Parda;68.96;BA
2910909;Firmino Alves;Preta;10.88;BA
2910909;Firmino Alves;Parda;61.81;BA
2911006;Floresta Azul;Preta;11.02;BA
2911006;Floresta Azul;Parda;66.72;BA
2911105;Formosa do Rio Preto;Preta;9.5;BA
2911105;Formosa do Rio Preto;Parda;71.4;BA
2911204;Gandu;Preta;14.9;BA
2911204;Gandu;Parda;66.57;BA
2911253;Gavião;Preta;11.37;BA
2911253;Gavião;Parda;59.79;BA
2911303;Gentio do Ouro;Preta;5.18;BA
2911303;Gentio do Ouro;Parda;53.67;BA
2911402;Glória;Preta;5.17;BA
2911402;Glória;Parda;56.32;BA
2911501;Gongogi;Preta;21.09;BA
2911501;Gongogi;Parda;64.43;BA
2911600;Governador Mangabeira;Preta;31.38;BA
2911600;Governador Mangabeira;Parda;59.16;BA
2911659;Guajeru;Preta;3.25;BA
2911659;Guajeru;Parda;69.99;BA
2911709;Guanambi;Preta;9.3;BA
2911709;Guanambi;Parda;51.46;BA
2911808;Guaratinga;Preta;8.56;BA
2911808;Guaratinga;Parda;70.45;BA
2911857;Heliópolis;Preta;6.71;BA
2911857;Heliópolis;Parda;52.7;BA
2911907;Iaçu;Preta;13.31;BA
2911907;Iaçu;Parda;68.78;BA
2912004;Ibiassucê;Preta;8.24;BA
2912004;Ibiassucê;Parda;48.15;BA
2912103;Ibicaraí;Preta;10.1;BA
2912103;Ibicaraí;Parda;65.13;BA
2912202;Ibicoara;Preta;10.44;BA
2912202;Ibicoara;Parda;67.21;BA
2912301;Ibicuí;Preta;8.64;BA
2912301;Ibicuí;Parda;64.26;BA
2912400;Ibipeba;Preta;12.99;BA
2912400;Ibipeba;Parda;56.51;BA
2912509;Ibipitanga;Preta;3.55;BA
2912509;Ibipitanga;Parda;50.04;BA
2912608;Ibiquera;Preta;9.63;BA
2912608;Ibiquera;Parda;72.87;BA
2912707;Ibirapitanga;Preta;30.09;BA
2912707;Ibirapitanga;Parda;53.71;BA
2912806;Ibirapuã;Preta;12.45;BA
2912806;Ibirapuã;Parda;59.04;BA
2912905;Ibirataia;Preta;10.37;BA
2912905;Ibirataia;Parda;73.92;BA
2913002;Ibitiara;Preta;12.85;BA
2913002;Ibitiara;Parda;65.59;BA
2913101;Ibititá;Preta;13.98;BA
2913101;Ibititá;Parda;55.81;BA
2913200;Ibotirama;Preta;13.01;BA
2913200;Ibotirama;Parda;65.08;BA
2913309;Ichu;Preta;19.62;BA
2913309;Ichu;Parda;48.49;BA
2913408;Igaporã;Preta;11.5;BA
2913408;Igaporã;Parda;48.66;BA
2913457;Igrapiúna;Preta;34.75;BA
2913457;Igrapiúna;Parda;49.8;BA
2913507;Iguaí;Preta;7.31;BA
2913507;Iguaí;Parda;63.78;BA
2913606;Ilhéus;Preta;18.16;BA
2913606;Ilhéus;Parda;59.63;BA
2913705;Inhambupe;Preta;16.74;BA
2913705;Inhambupe;Parda;62.74;BA
2913804;Ipecaetá;Preta;18.34;BA
2913804;Ipecaetá;Parda;63.28;BA
2913903;Ipiaú;Preta;14.54;BA
2913903;Ipiaú;Parda;66.44;BA
2914000;Ipirá;Preta;13.88;BA
2914000;Ipirá;Parda;64.67;BA
2914109;Ipupiara;Preta;3.46;BA
2914109;Ipupiara;Parda;43.49;BA
2914208;Irajuba;Preta;9.58;BA
2914208;Irajuba;Parda;63.36;BA
2914307;Iramaia;Preta;12.45;BA
2914307;Iramaia;Parda;63.48;BA
2914406;Iraquara;Preta;7.64;BA
2914406;Iraquara;Parda;72.31;BA
2914505;Irará;Preta;30.63;BA
2914505;Irará;Parda;60.67;BA
2914604;Irecê;Preta;10.81;BA
2914604;Irecê;Parda;55.55;BA
2914653;Itabela;Preta;11.63;BA
2914653;Itabela;Parda;67.57;BA
2914703;Itaberaba;Preta;16.41;BA
2914703;Itaberaba;Parda;60.59;BA
2914802;Itabuna;Preta;13.96;BA
2914802;Itabuna;Parda;62.7;BA
2914901;Itacaré;Preta;27.21;BA
2914901;Itacaré;Parda;58.37;BA
2915007;Itaeté;Preta;22.92;BA
2915007;Itaeté;Parda;59.71;BA
2915106;Itagi;Preta;9.82;BA
2915106;Itagi;Parda;70.07;BA
2915205;Itagibá;Preta;17.05;BA
2915205;Itagibá;Parda;60.1;BA
2915304;Itagimirim;Preta;11.1;BA
2915304;Itagimirim;Parda;64.51;BA
2915353;Itaguaçu da Bahia;Preta;11.35;BA
2915353;Itaguaçu da Bahia;Parda;67.04;BA
2915403;Itaju do Colônia;Preta;14.85;BA
2915403;Itaju do Colônia;Parda;59.45;BA
2915502;Itajuípe;Preta;13.48;BA
2915502;Itajuípe;Parda;68.99;BA
2915601;Itamaraju;Preta;6.63;BA
2915601;Itamaraju;Parda;76.73;BA
2915700;Itamari;Preta;24.14;BA
2915700;Itamari;Parda;57.28;BA
2915809;Itambé;Preta;13.97;BA
2915809;Itambé;Parda;60.22;BA
2915908;Itanagra;Preta;24.05;BA
2915908;Itanagra;Parda;65.67;BA
2916005;Itanhém;Preta;6.94;BA
2916005;Itanhém;Parda;62.68;BA
2916104;Itaparica;Preta;22.83;BA
2916104;Itaparica;Parda;67.08;BA
2916203;Itapé;Preta;15.02;BA
2916203;Itapé;Parda;65.58;BA
2916302;Itapebi;Preta;18.53;BA
2916302;Itapebi;Parda;60.95;BA
2916401;Itapetinga;Preta;11.33;BA
2916401;Itapetinga;Parda;59.94;BA
2916500;Itapicuru;Preta;5.37;BA
2916500;Itapicuru;Parda;75.85;BA
2916609;Itapitanga;Preta;12.21;BA
2916609;Itapitanga;Parda;70.73;BA
2916708;Itaquara;Preta;11.86;BA
2916708;Itaquara;Parda;62.95;BA
2916807;Itarantim;Preta;7.9;BA
2916807;Itarantim;Parda;63.12;BA
2916856;Itatim;Preta;12.42;BA
2916856;Itatim;Parda;62.77;BA
2916906;Itiruçu;Preta;11.7;BA
2916906;Itiruçu;Parda;65.29;BA
2917003;Itiúba;Preta;8.32;BA
2917003;Itiúba;Parda;71.58;BA
2917102;Itororó;Preta;10.17;BA
2917102;Itororó;Parda;68.31;BA
2917201;Ituaçu;Preta;6.95;BA
2917201;Ituaçu;Parda;52.23;BA
2917300;Ituberá;Preta;24.84;BA
2917300;Ituberá;Parda;58.14;BA
2917334;Iuiu;Preta;11.04;BA
2917334;Iuiu;Parda;61.15;BA
2917359;Jaborandi;Preta;8.17;BA
2917359;Jaborandi;Parda;61.48;BA
2917409;Jacaraci;Preta;2.18;BA
2917409;Jacaraci;Parda;58.84;BA
2917508;Jacobina;Preta;13.87;BA
2917508;Jacobina;Parda;62.01;BA
2917607;Jaguaquara;Preta;14.45;BA
2917607;Jaguaquara;Parda;58.22;BA
2917706;Jaguarari;Preta;5.91;BA
2917706;Jaguarari;Parda;67.83;BA
2917805;Jaguaripe;Preta;27.63;BA
2917805;Jaguaripe;Parda;61.99;BA
2917904;Jandaíra;Preta;4.92;BA
2917904;Jandaíra;Parda;85.91;BA
2918001;Jequié;Preta;12.55;BA
2918001;Jequié;Parda;60.31;BA
2918100;Jeremoabo;Preta;7.37;BA
2918100;Jeremoabo;Parda;65.41;BA
2918209;Jiquiriçá;Preta;21.21;BA
2918209;Jiquiriçá;Parda;57.14;BA
2918308;Jitaúna;Preta;14.75;BA
2918308;Jitaúna;Parda;65.83;BA
2918357;João Dourado;Preta;10.22;BA
2918357;João Dourado;Parda;62.51;BA
2918407;Juazeiro;Preta;11.27;BA
2918407;Juazeiro;Parda;61.62;BA
2918456;Jucuruçu;Preta;1.97;BA
2918456;Jucuruçu;Parda;80.63;BA
2918506;Jussara;Preta;10.38;BA
2918506;Jussara;Parda;61.02;BA
2918555;Jussari;Preta;14.61;BA
2918555;Jussari;Parda;67.13;BA
2918605;Jussiape;Preta;6.32;BA
2918605;Jussiape;Parda;49.51;BA
2918704;Lafaiete Coutinho;Preta;16.22;BA
2918704;Lafaiete Coutinho;Parda;61.08;BA
2918753;Lagoa Real;Preta;7.7;BA
2918753;Lagoa Real;Parda;45.49;BA
2918803;Laje;Preta;30.34;BA
2918803;Laje;Parda;51.71;BA
2918902;Lajedão;Preta;6.99;BA
2918902;Lajedão;Parda;66.54;BA
2919009;Lajedinho;Preta;13.0;BA
2919009;Lajedinho;Parda;67.75;BA
2919058;Lajedo do Tabocal;Preta;8.97;BA
2919058;Lajedo do Tabocal;Parda;63.49;BA
2919108;Lamarão;Preta;18.67;BA
2919108;Lamarão;Parda;69.51;BA
2919157;Lapão;Preta;14.18;BA
2919157;Lapão;Parda;59.19;BA
2919207;Lauro de Freitas;Preta;24.75;BA
2919207;Lauro de Freitas;Parda;50.88;BA
2919306;Lençóis;Preta;19.26;BA
2919306;Lençóis;Parda;67.2;BA
2919405;Licínio de Almeida;Preta;5.17;BA
2919405;Licínio de Almeida;Parda;56.91;BA
2919504;Livramento de Nossa Senhora;Preta;8.77;BA
2919504;Livramento de Nossa Senhora;Parda;49.09;BA
2919553;Luís Eduardo Magalhães;Preta;6.81;BA
2919553;Luís Eduardo Magalhães;Parda;59.01;BA
2919603;Macajuba;Preta;9.91;BA
2919603;Macajuba;Parda;67.82;BA
2919702;Macarani;Preta;8.74;BA
2919702;Macarani;Parda;59.58;BA
2919801;Macaúbas;Preta;7.53;BA
2919801;Macaúbas;Parda;53.78;BA
2919900;Macururé;Preta;11.96;BA
2919900;Macururé;Parda;63.69;BA
2919926;Madre de Deus;Preta;15.82;BA
2919926;Madre de Deus;Parda;71.79;BA
2919959;Maetinga;Preta;6.17;BA
2919959;Maetinga;Parda;62.81;BA
2920007;Maiquinique;Preta;6.15;BA
2920007;Maiquinique;Parda;66.55;BA
2920106;Mairi;Preta;8.2;BA
2920106;Mairi;Parda;67.88;BA
2920205;Malhada;Preta;10.62;BA
2920205;Malhada;Parda;78.15;BA
2920304;Malhada de Pedras;Preta;4.19;BA
2920304;Malhada de Pedras;Parda;50.57;BA
2920403;Manoel Vitorino;Preta;5.03;BA
2920403;Manoel Vitorino;Parda;60.98;BA
2920452;Mansidão;Preta;8.35;BA
2920452;Mansidão;Parda;80.85;BA
2920502;Maracás;Preta;9.79;BA
2920502;Maracás;Parda;59.51;BA
2920601;Maragogipe;Preta;22.65;BA
2920601;Maragogipe;Parda;59.94;BA
2920700;Maraú;Preta;30.6;BA
2920700;Maraú;Parda;57.79;BA
2920809;Marcionílio Souza;Preta;12.45;BA
2920809;Marcionílio Souza;Parda;73.19;BA
2920908;Mascote;Preta;14.2;BA
2920908;Mascote;Parda;67.0;BA
2921005;Mata de São João;Preta;24.43;BA
2921005;Mata de São João;Parda;62.14;BA
2921054;Matina;Preta;13.11;BA
2921054;Matina;Parda;59.08;BA
2921104;Medeiros Neto;Preta;6.43;BA
2921104;Medeiros Neto;Parda;66.91;BA
2921203;Miguel Calmon;Preta;11.06;BA
2921203;Miguel Calmon;Parda;67.69;BA
2921302;Milagres;Preta;8.66;BA
2921302;Milagres;Parda;67.26;BA
2921401;Mirangaba;Preta;16.25;BA
2921401;Mirangaba;Parda;63.35;BA
2921450;Mirante;Preta;2.82;BA
2921450;Mirante;Parda;57.74;BA
2921500;Monte Santo;Preta;4.83;BA
2921500;Monte Santo;Parda;56.19;BA
2921609;Morpará;Preta;3.9;BA
2921609;Morpará;Parda;71.17;BA
2921708;Morro do Chapéu;Preta;16.19;BA
2921708;Morro do Chapéu;Parda;60.66;BA
2921807;Mortugaba;Preta;5.42;BA
2921807;Mortugaba;Parda;62.41;BA
2921906;Mucugê;Preta;10.9;BA
2921906;Mucugê;Parda;65.35;BA
2922003;Mucuri;Preta;18.05;BA
2922003;Mucuri;Parda;59.07;BA
2922052;Mulungu do Morro;Preta;5.34;BA
2922052;Mulungu do Morro;Parda;71.53;BA
2922102;Mundo Novo;Preta;9.79;BA
2922102;Mundo Novo;Parda;69.57;BA
2922201;Muniz Ferreira;Preta;21.62;BA
2922201;Muniz Ferreira;Parda;60.85;BA
2922250;Muquém do São Francisco;Preta;11.8;BA
2922250;Muquém do São Francisco;Parda;69.95;BA
2922300;Muritiba;Preta;26.32;BA
2922300;Muritiba;Parda;59.94;BA
2922409;Mutuípe;Preta;23.08;BA
2922409;Mutuípe;Parda;55.96;BA
2922508;Nazaré;Preta;23.19;BA
2922508;Nazaré;Parda;61.02;BA
2922607;Nilo Peçanha;Preta;15.13;BA
2922607;Nilo Peçanha;Parda;70.81;BA
2922656;Nordestina;Preta;2.76;BA
2922656;Nordestina;Parda;73.34;BA
2922706;Nova Canaã;Preta;11.11;BA
2922706;Nova Canaã;Parda;60.32;BA
2922730;Nova Fátima;Preta;7.82;BA
2922730;Nova Fátima;Parda;67.24;BA
2922755;Nova Ibiá;Preta;24.3;BA
2922755;Nova Ibiá;Parda;57.57;BA
2922805;Nova Itarana;Preta;12.8;BA
2922805;Nova Itarana;Parda;64.96;BA
2922854;Nova Redenção;Preta;18.33;BA
2922854;Nova Redenção;Parda;65.58;BA
2922904;Nova Soure;Preta;10.5;BA
2922904;Nova Soure;Parda;71.28;BA
2923001;Nova Viçosa;Preta;17.5;BA
2923001;Nova Viçosa;Parda;58.47;BA
2923035;Novo Horizonte;Preta;8.47;BA
2923035;Novo Horizonte;Parda;52.63;BA
2923050;Novo Triunfo;Preta;8.38;BA
2923050;Novo Triunfo;Parda;52.13;BA
2923100;Olindina;Preta;7.56;BA
2923100;Olindina;Parda;71.47;BA
2923209;Oliveira dos Brejinhos;Preta;5.53;BA
2923209;Oliveira dos Brejinhos;Parda;70.56;BA
2923308;Ouriçangas;Preta;38.06;BA
2923308;Ouriçangas;Parda;51.86;BA
2923357;Ourolândia;Preta;13.64;BA
2923357;Ourolândia;Parda;63.51;BA
2923407;Palmas de Monte Alto;Preta;14.04;BA
2923407;Palmas de Monte Alto;Parda;55.98;BA
2923506;Palmeiras;Preta;15.41;BA
2923506;Palmeiras;Parda;67.26;BA
2923605;Paramirim;Preta;8.66;BA
2923605;Paramirim;Parda;55.38;BA
2923704;Paratinga;Preta;12.41;BA
2923704;Paratinga;Parda;68.69;BA
2923803;Paripiranga;Preta;5.28;BA
2923803;Paripiranga;Parda;56.02;BA
2923902;Pau Brasil;Preta;10.59;BA
2923902;Pau Brasil;Parda;49.59;BA
2924009;Paulo Afonso;Preta;5.38;BA
2924009;Paulo Afonso;Parda;60.69;BA
2924058;Pé de Serra;Preta;8.39;BA
2924058;Pé de Serra;Parda;63.9;BA
2924108;Pedrão;Preta;30.9;BA
2924108;Pedrão;Parda;61.93;BA
2924207;Pedro Alexandre;Preta;5.02;BA
2924207;Pedro Alexandre;Parda;79.11;BA
2924306;Piatã;Preta;10.45;BA
2924306;Piatã;Parda;56.89;BA
2924405;Pilão Arcado;Preta;7.17;BA
2924405;Pilão Arcado;Parda;69.89;BA
2924504;Pindaí;Preta;5.8;BA
2924504;Pindaí;Parda;70.24;BA
2924603;Pindobaçu;Preta;11.87;BA
2924603;Pindobaçu;Parda;60.69;BA
2924652;Pintadas;Preta;10.52;BA
2924652;Pintadas;Parda;71.34;BA
2924678;Piraí do Norte;Preta;17.44;BA
2924678;Piraí do Norte;Parda;66.18;BA
2924702;Piripá;Preta;4.36;BA
2924702;Piripá;Parda;73.85;BA
2924801;Piritiba;Preta;10.27;BA
2924801;Piritiba;Parda;67.13;BA
2924900;Planaltino;Preta;12.26;BA
2924900;Planaltino;Parda;60.04;BA
2925006;Planalto;Preta;5.57;BA
2925006;Planalto;Parda;62.28;BA
2925105;Poções;Preta;7.42;BA
2925105;Poções;Parda;61.61;BA
2925204;Pojuca;Preta;24.68;BA
2925204;Pojuca;Parda;59.46;BA
2925253;Ponto Novo;Preta;6.41;BA
2925253;Ponto Novo;Parda;71.24;BA
2925303;Porto Seguro;Preta;12.64;BA
2925303;Porto Seguro;Parda;59.65;BA
2925402;Potiraguá;Preta;15.82;BA
2925402;Potiraguá;Parda;61.14;BA
2925501;Prado;Preta;15.1;BA
2925501;Prado;Parda;62.6;BA
2925600;Presidente Dutra;Preta;6.99;BA
2925600;Presidente Dutra;Parda;59.98;BA
2925709;Presidente Jânio Quadros;Preta;3.36;BA
2925709;Presidente Jânio Quadros;Parda;58.86;BA
2925758;Presidente Tancredo Neves;Preta;15.65;BA
2925758;Presidente Tancredo Neves;Parda;63.66;BA
2925808;Queimadas;Preta;7.49;BA
2925808;Queimadas;Parda;66.63;BA
2925907;Quijingue;Preta;2.47;BA
2925907;Quijingue;Parda;80.19;BA
2925931;Quixabeira;Preta;7.5;BA
2925931;Quixabeira;Parda;70.08;BA
2925956;Rafael Jambeiro;Preta;11.25;BA
2925956;Rafael Jambeiro;Parda;70.05;BA
2926004;Remanso;Preta;10.69;BA
2926004;Remanso;Parda;57.45;BA
2926103;Retirolândia;Preta;10.25;BA
2926103;Retirolândia;Parda;57.84;BA
2926202;Riachão das Neves;Preta;9.51;BA
2926202;Riachão das Neves;Parda;75.41;BA
2926301;Riachão do Jacuípe;Preta;14.0;BA
2926301;Riachão do Jacuípe;Parda;59.59;BA
2926400;Riacho de Santana;Preta;10.85;BA
2926400;Riacho de Santana;Parda;48.11;BA
2926509;Ribeira do Amparo;Preta;4.99;BA
2926509;Ribeira do Amparo;Parda;74.17;BA
2926608;Ribeira do Pombal;Preta;8.65;BA
2926608;Ribeira do Pombal;Parda;58.14;BA
2926657;Ribeirão do Largo;Preta;8.48;BA
2926657;Ribeirão do Largo;Parda;64.74;BA
2926707;Rio de Contas;Preta;15.92;BA
2926707;Rio de Contas;Parda;37.1;BA
2926806;Rio do Antônio;Preta;3.47;BA
